prot	counter
P08631	30
P08631-2	29
P08631-3	29
P08631-4	30
Q9UBK5	3
Q9UBK5-2	3
Q7Z4V5	40
Q7Z4V5-2	40
Q7Z4V5-3	40
Q7Z4V5-4	40
Q9Y3E1	11
Q9H0R4	16
Q9H0R4-2	11
Q9H8Q6	7
Q6WQI6	5
Q8IVU3	58
Q8IVU3-2	56
Q8IVU3-3	20
Q5TGS1	10
Q8WVB3	24
Q8WVB3-2	32
Q96MH2	18
Q9Y5J3	12
Q9Y5J3-2	13
B2RPK0	11
P26927	41
P14210	48
P14210-2	19
P14210-3	48
P14210-4	20
P14210-5	19
P14210-6	14
A8MVS5	6
Q4VC39	1
Q6UWX4	37
P13747	18
Q14527	62
Q14527-2	53
P20823	16
P20823-2	17
P20823-3	18
P20823-4	18
P20823-5	14
P20823-6	12
P20823-7	18
P20823-8	7
B7ZW38	21
Q1KMD3	41
Q8WVV9	33
Q8WVV9-2	18
Q8WVV9-3	17
Q8WVV9-4	32
Q8WVV9-5	31
P07910	22
P07910-2	23
P07910-3	18
P07910-4	19
Q14103	15
Q14103-2	14
Q14103-3	16
Q14103-4	15
Q86X24	24
Q86X24-2	24
Q86X24-3	17
Q86X24-4	17
Q86X24-5	17
P00739	22
P00739-2	22
Q6UXD1	6
Q6P1K1	6
Q6P1K1-2	5
O43301	37
O75506	7
Q6YN16	27
Q6YN16-2	22
Q9ULV5	27
Q9ULV5-2	28
Q9NWT6	17
P60008	14
O75146	76
O75146-2	42
P26583	13
P0CJ70	1
P0CJ76	1
P09601	18
A8MTL9	11
A2RU54	17
P35680	19
P35680-2	19
P35680-3	19
P35680-4	15
P0DMR1	21
P31943	25
P31942	20
P31942-2	20
P31942-3	17
P31942-4	9
P31942-5	5
P31942-6	5
Q92902	29
Q92902-2	29
Q92902-3	9
Q92902-4	28
Q96KN8	14
Q96KN8-2	14
Q96KN8-3	15
Q9Y663	27
P34931	39
O75031	19
O75031-2	15
Q8IVG9	1
O60921	14
O60921-2	12
Q9NQ87	12
Q8NE63	38
Q96JK4	41
Q96JK4-2	31
P54198	48
P54198-2	37
O15347	11
P05114	6
P82970	19
P0CJ77	2
P0C7T4	1
Q9NSC5	24
Q9NSC5-2	23
Q9NSC5-3	9
Q9NSC5-4	8
Q9NSC5-5	23
Q9UJC3	47
Q9UJC3-2	45
Q9BPY8	3
Q9BPY8-2	4
Q9BPY8-3	4
Q9BPY8-4	5
Q86YZ3	61
Q96IR7	18
Q6MZM0	62
Q96S86	23
P32754	28
P32754-2	24
Q9Y278	27
Q9Y661	25
P0DMV8	36
P0DMV8-2	33
P07900	39
P07900-2	47
Q4G112	17
Q4G112-2	11
Q9UBD0	12
O14558	7
O43464	25
O43464-2	23
O43464-3	24
O43464-4	21
P01782	6
A0A0C4DH32	6
P01768	7
A0A0A0MS15	7
A0A0B4J1Y9	5
A0A0C4DH34	5
P01825	5
A0A0J9YX35	6
A0A0J9YVY3	7
P0DP06	5
P49639	13
P49639-2	5
P49639-3	5
P31267	11
P31268	11
P17481	10
P31275	9
P09630	14
P09630-2	11
P31274	11
P31249	15
P19367	51
P19367-2	52
P19367-3	53
P19367-4	51
P52790	40
P10997	6
P24593	14
Q02363	5
Q9BTY7	23
Q96QV1	46
Q96QV1-2	24
Q9XRX5	8
Q9XRX5-2	9
Q9XRX5-3	7
Q96JB3	27
Q96JB3-2	25
Q16665	40
Q16665-2	36
Q16665-3	41
Q9Y241	5
Q9Y241-2	5
Q9P298	5
Q86Z02	42
Q86Z02-2	39
Q86Z02-3	25
Q86Z02-4	25
A0A0C4DH62	1
P10072	41
P10072-2	41
P01893	20
Q96ED9	45
Q96ED9-2	45
Q86VS8	44
Q9P2W1	14
Q9P2W1-2	13
Q9P2W1-3	5
Q9UM19	13
O60760	7
Q9GZV7	24
Q00613	20
Q00613-2	21
Q96LI6	22
Q96LI6-2	14
Q96LI6-3	13
Q12988	11
Q9UJY1	11
Q9UBC0	18
B2RXH8	22
P55795	25
Q9BUJ2	46
Q9BUJ2-2	46
Q9BUJ2-3	41
Q9BUJ2-4	45
Q9BUJ2-5	11
P52597	21
P52272	51
P52272-2	51
Q9NSB8	23
Q9NSB8-2	22
Q8IX15	21
Q8IX15-3	21
Q9NQG7	31
Q9NQG7-2	26
Q9NQG7-3	31
Q9NQG7-4	33
Q9HDD0	6
Q9NWW9	6
P0DMV9	36
P48723	24
Q0VDF9	31
Q99081	29
Q99081-2	19
Q99081-3	31
Q99081-4	17
Q86XA9	104
Q86XA9-2	101
Q86XA9-3	7
P14651	13
P14651-2	11
P14651-3	9
P09067	12
Q9NYD6	22
P09016	11
Q96M11	17
O75409	9
Q08334	17
Q99665	49
Q99665-2	38
Q99665-3	44
Q8NFR9	35
Q8NFR9-2	28
Q8NFR9-3	22
Q8NFR9-4	19
Q8NFR9-5	15
Q6ZQW0	25
Q6ZQW0-2	10
Q05084	30
Q05084-2	32
Q05084-3	30
P13598	17
P46695	3
Q9Y6M1	33
Q9Y6M1-1	33
Q9Y6M1-3	27
Q9Y6M1-4	27
Q9Y6M1-5	27
Q9Y6M1-6	27
Q9H2K0	18
P38919	25
P04792	12
Q92743	20
Q8TDB4	7
P57058	36
Q96N76	29
Q96N76-2	30
A0A0C4DH31	5
P01743	7
P01817	4
P01780	6
A0A0B4J1V1	5
P01764	6
A0A0B4J1V6	7
P0DP07	5
P06331	6
A0A0C4DH41	5
A0A0B4J1U7	4
A0A0B4J2H0	7
P0DP02	7
O43365	12
P20719	13
P17509	13
P17509-2	8
P17482	15
P31276	12
P13378	12
P13378-2	12
P13378-3	6
O43820	17
O43820-2	18
O43820-3	8
O43820-4	9
Q2M3T9	22
Q92819	32
Q9BYI3	27
Q9BYI3-2	11
Q9BYI3-3	21
Q5T013	17
Q5T013-2	11
Q5T013-3	14
Q5T013-4	14
Q9NX55	6
Q9NX55-3	6
P78552	23
P78552-2	14
Q8NAC3	35
Q8NAC3-2	32
Q8NAC3-3	31
Q8NAC3-4	20
Q8NAC3-5	31
Q8NAC3-6	29
Q8NAC3-7	29
Q8NAC3-8	30
Q96BM0	2
Q6UWB1	25
Q7Z5L9	30
Q7Z5L9-2	29
Q7Z5L9-3	7
P08833	13
P18065	20
P17936	21
P17936-2	21
Q16270	16
Q16270-2	15
Q8NDH6	24
Q8NDH6-2	12
Q14773	12
Q14773-2	13
Q14773-3	16
Q02535	6
O75874	29
P48735	30
P48735-2	27
Q13907	14
Q13907-2	20
Q5VY09	11
Q16666	44
Q16666-2	44
Q16666-3	42
Q16666-6	42
P05198	22
Q2VIR3	23
Q2VIR3-2	22
P41091	24
P46199	36
Q68CP4	25
Q68CP4-2	24
O14964	29
O14964-2	25
Q5VTY9	16
Q5VTY9-2	14
Q5VTY9-3	16
Q5VTY9-4	3
Q5VTY9-5	14
Q5VTY9-6	13
Q5VTY9-7	17
Q6NT76	22
Q6NT76-2	22
Q6NT76-3	22
Q6NT76-4	18
Q6NT76-5	24
P05204	5
P0CJ68	1
P0CJ74	2
Q95460	15
Q95460-2	13
Q95460-3	13
Q95460-4	11
Q95460-5	11
O60812	22
Q86XE5	16
Q86XE5-3	12
Q9BYM8	33
Q9BYM8-3	30
Q9BYM8-4	12
Q969F9	61
Q969F9-2	58
Q86YV9	38
P13985	13
Q96MM6	41
Q7LGA3	20
Q7LGA3-2	21
Q7LGA3-3	14
O14792	17
Q8IZT8	28
Q9Y662	26
O95757	61
Q8IWL3	19
Q3SXM5	20
Q3SXM5-2	16
Q03933	23
Q03933-2	23
P04553	0
Q9BUP3	19
Q9BUP3-2	9
Q9BUP3-3	20
P83105	26
O43719	56
Q8NHY5	15
Q96NU7	21
Q7Z6Z7	204
Q7Z6Z7-2	205
Q7Z6Z7-3	203
A0A0A0MS14	8
A0A0B4J1V2	6
P09629	10
P31273	12
Q12891	21
O95256	32
O95256-2	24
Q9UHF4	22
Q9UHF4-2	16
Q9UHF4-3	20
Q969J5	14
Q969J5-2	12
Q969J5-3	7
P14902	27
Q8IU81	36
Q14642	26
P32019	57
P32019-2	52
P32019-3	46
P32019-4	49
P22692	13
P22692-2	10
P23083	8
A0A0C4DH39	7
A0A0B4J1V0	7
P01772	7
A0A075B6Q5	6
Q92826	7
O43248	16
P28358	19
P38567	18
P38567-2	19
Q8WX77	13
Q9P2D0	82
Q9P2D0-2	76
Q9P2D0-3	11
P20810	35
P20810-2	36
P20810-3	29
P20810-4	32
P20810-5	41
P20810-6	41
P20810-7	39
P20810-8	34
P20810-9	38
P20810-10	40
Q9UMF0	41
Q9Y6W8	8
Q9Y6W8-2	5
Q9HBG6	70
Q9HBG6-3	65
Q9HBG6-4	63
Q9HBG6-5	73
Q9HBG6-6	68
Q9HBG6-7	58
Q9HBG6-8	63
Q9HBG6-9	62
Q9HBG6-10	61
Q9HBG6-11	59
O14602	10
P23588	34
P23588-2	32
O60573	13
O60573-2	13
Q04637	72
Q04637-3	73
Q04637-4	71
Q04637-5	71
Q04637-6	68
Q04637-7	68
Q04637-8	72
Q04637-9	72
Q6IS14	8
P55010	26
Q96M15	9
P09913	33
Q01628	4
P01568	10
P01562	12
P01563	12
P01574	14
P01579	11
Q12894	23
Q12894-2	25
Q8IY31	9
Q8IY31-2	11
Q8IY31-3	12
Q8IY31-4	7
Q9NWB7	26
Q9P2H3	42
Q9P2H3-2	35
Q9P2H3-3	58
P0DOX4	28
P08069	72
Q6UWQ7	5
Q6UWQ7-2	6
P0DOX5	22
P01876	15
P01854	23
P01857	15
P01871	26
P01871-2	25
P0DOX7	10
A0M8Q6	7
Q9UGU5	24
P0CJ69	2
P0CJ72	1
P30519	18
P30519-2	16
Q86YM7	24
Q86YM7-2	19
Q86YM7-3	10
Q5SSJ5	32
Q5SSJ5-2	29
Q5SSJ5-3	25
Q5SSJ5-5	7
Q9NZL4	18
Q9NZL4-2	11
Q9NZL4-3	21
P37235	15
Q8WWQ2	34
Q8WWQ2-2	32
Q8WWQ2-3	31
Q8WWQ2-4	27
Q9BVR0	49
P04196	22
P35367	20
Q9Y5N1	12
Q9Y5N1-2	12
Q9Y5N1-3	9
Q9Y5N1-4	13
Q9Y5N1-5	9
Q9Y5N1-6	7
Q9Y5N1-7	11
Q9H3N8	14
Q9H3N8-2	11
Q92598	54
Q92598-2	52
Q92598-3	52
Q92598-4	55
Q96QI5	26
Q58FG0	21
C9JCN9	5
Q96JZ2	19
Q96JZ2-2	15
P17066	39
P11142	37
P11142-2	26
P42357	40
P42357-2	34
P42357-3	28
P31270	12
Q00056	16
Q00444	12
P35453	14
P35557	25
P35557-2	26
P35557-3	25
Q12794	16
Q12794-2	15
Q12794-3	10
Q12794-4	8
Q12794-5	6
Q12794-6	4
Q12794-7	13
O00219	29
O00219-2	15
Q14568	19
Q58FG1	21
P08238	40
A0A1B0GWH4	15
Q9BQS6	9
Q9P2D3	108
Q9P2D3-2	46
Q9P2D3-3	103
P83110	17
P83110-2	13
A0A0C4DH29	8
A0A0C4DH33	7
P01742	8
P01814	4
P01762	6
A0A0B4J1X8	6
P01767	6
A0A0B4J1X5	7
A0A087WSY4	5
P01824	6
A0A0C4DH38	6
A0A0G2JMI3	7
Q96D96	16
Q96D96-2	11
Q96D96-3	14
Q96D96-4	14
P31277	12
P35452	9
P35452-2	8
Q9GZZ0	11
Q4G0P3	233
Q4G0P3-2	49
Q4G0P3-5	45
Q4G0P3-6	39
Q4G0P3-8	46
Q4G0P3-10	45
A2RU49	20
A2RU49-2	8
A2RU49-3	12
Q9UF12	34
Q9H2X8	1
Q9UBH0	6
Q8WUF5	38
P24592	12
Q9Y2F5	125
Q9UPZ9	40
Q9UPZ9-2	19
Q14602	4
P05000	8
Q8NEV9	12
Q6EBC2	9
Q9NZH8	8
Q9NZH8-2	8
P54652	40
Q16082	9
Q9UBY9	11
Q9UBY9-2	11
Q9UBY9-3	5
P86397	7
P34913	30
P34913-2	26
P34913-3	26
Q9Y4L1	59
Q9Y4L1-2	33
Q9H9L3	24
Q6UXL0	9
Q6UXL0-3	4
P05155	24
P05155-2	21
P05155-3	24
P05362	26
P32942	26
Q8WWN9	19
Q8WWN9-2	19
P41134	9
P41134-2	9
Q9BXS1	14
P35475	31
P35475-2	33
Q9BTL4	7
Q96RY7	90
Q96RY7-2	44
Q9NZI8	35
Q9NZI8-2	25
Q53G44	27
Q53G44-2	8
Q14240	23
Q14240-2	23
P56537	10
P56537-2	12
P40305	3
P09912	3
P09912-2	3
P09912-3	3
Q9BYX4	57
Q9BYX4-2	10
P01571	8
P01569	10
Q8IZJ0	11
O00458	21
O00458-2	20
P35225	5
Q9UHF5	13
Q16552	12
P01584	13
Q9H0C8	27
A1L0T0	30
P06730	14
P06730-2	17
P06730-3	16
Q8IU54	10
Q96FT9	11
Q96FT9-2	12
Q96FT9-3	8
Q96FT9-4	5
Q9NQC8	15
Q9NQC8-2	18
Q9Y366	18
P09565	7
P78318	23
P0DOY3	7
Q8NI38	15
Q8NI38-2	19
Q8NI38-3	8
Q9UBC1	24
Q9UBC1-2	23
Q9UBC1-3	23
Q14164	41
Q14164-2	35
Q9H2S9	32
Q9H2S9-2	30
P20809	14
P20809-2	9
Q14005	74
Q14005-2	74
Q14005-3	36
Q14005-4	32
Q9UHD0	11
Q9UHD0-2	13
Q9UHD0-3	9
Q9NPH3	34
Q9NPH3-2	22
Q9NPH3-3	20
Q9NPH3-5	40
Q14213	7
P31785	13
P31785-2	6
Q9NZH6	11
Q9NZH6-2	10
Q9NZH6-3	10
Q9NZH6-4	12
Q9NZH6-5	9
P08700	10
P24394	31
P24394-2	9
P24394-3	30
P05113	8
Q13418	27
Q13418-2	23
Q13418-3	20
P52292	25
Q96G21	17
Q53TQ3	35
Q53TQ3-2	35
P05111	16
P09529	18
Q96PE3	47
Q96PE3-2	47
Q96PE3-3	47
Q96PE3-4	47
Q1MX18	30
Q1MX18-2	28
Q1MX18-3	15
Q1MX18-4	25
Q1MX18-5	30
Q1MX18-6	27
Q9NVM9	47
Q9NVM9-2	42
Q96HW7	62
Q96HW7-2	34
Q96HW7-3	28
Q96HW7-4	24
Q9UL03	53
Q9UL03-2	8
Q9UL03-3	52
P55073	12
Q15181	19
Q4KMZ1	31
Q4KMZ1-2	17
Q4KMZ1-3	38
Q6IPM2	44
Q6IPM2-2	41
Q6IPM2-3	41
Q6IPM2-4	44
Q9UPP2	66
Q9UPP2-2	46
Q13576	95
Q13576-2	65
Q13576-3	65
Q9Y5U9	4
Q9H1K1	13
Q9H1K1-2	10
P58062	3
Q5DT21	7
A4D126	26
A4D126-2	26
A0A1B0GTS1	15
P34932	57
P34932-2	9
P48741	21
P0DP01	7
P01766	4
P0DP03	7
P01763	4
A0A0C4DH42	6
A0A075B6R2	5
P0DP04	6
A0A0J9YXX1	6
A0A0C4DH43	6
P0DP08	5
P31260	13
P31260-2	7
P31271	11
O43364	15
P31269	8
P14653	12
P14653-2	6
P14652	11
P17483	14
P09017	12
P28356	13
P52789	52
Q92839	37
P07099	24
P42701	31
P42701-2	31
P42701-3	21
Q13261	10
Q13261-3	9
Q13261-4	10
Q13261-5	9
Q13261-6	5
Q13261-7	5
Q13261-8	5
Q13261-9	5
Q13261-10	9
Q9NRM6	24
Q9NRM6-2	14
Q8NFM7	35
Q8NFM7-2	28
Q8NFM7-3	34
Q8NFM7-4	34
Q8N6P7	23
Q9H1B7	36
A6NMX2	22
Q2TAA2	12
Q2TAA2-2	6
B1ANH7	4
Q659A1	53
Q659A1-2	4
P54105	11
O60725	11
O75144	13
O75144-2	13
O75144-3	6
Q14197	15
Q9NZ38	13
P47928	9
Q0D2I5	26
Q0D2I5-2	10
Q0D2I5-3	7
Q0D2I5-4	27
Q0D2I5-5	27
Q0D2I5-6	10
Q0D2I5-7	27
P09914	33
P09914-2	31
P01566	8
P05013	10
P32881	9
Q9Y547	5
Q9BW83	13
Q9BW83-2	13
A0AVF1	38
A0AVF1-2	33
A0AVF1-3	36
Q96LB3	45
Q96LB3-2	27
Q8WYA0	49
Q8WYA0-3	31
Q8WYA0-4	7
Q13099	43
Q13099-2	43
Q13099-3	41
Q6U949	10
Q8IVU1	30
Q8TDY8	47
Q8TDY8-2	39
P0DOX3	25
Q6UXB1	6
A6NJ69	4
P01591	9
P01834	5
P0DOY2	7
Q14623	23
Q15653	17
Q15653-2	17
Q70UQ0	22
Q70UQ0-2	15
Q70UQ0-3	3
Q70UQ0-4	25
Q9H5V7	16
P26951	22
P26951-2	18
P08887	20
P08887-2	20
P05231	13
P15248	7
P30740	21
P30740-2	12
Q01638	35
Q01638-2	20
Q01638-3	17
Q01638-4	12
O00629	19
Q9NX62	21
Q9GZP8	5
Q9GZP8-2	4
P0DMQ5	4
Q27J81	57
Q27J81-2	57
Q27J81-3	10
Q9NXR8	18
Q9NXR8-2	7
Q9NXR8-3	7
P58166	17
Q96EL1	15
Q8N201	116
Q9H0H0	51
Q68E01	51
Q68E01-2	51
Q68E01-3	39
Q68E01-4	21
Q5JSJ4	49
Q5JSJ4-4	16
Q75QN2	46
Q75QN2-2	45
Q9NV88	26
Q9NV88-2	26
Q9NV88-3	25
P49895	14
P49895-2	12
P49895-3	6
P49895-4	13
P49895-5	8
P49895-6	2
P49895-7	7
P49895-8	8
P49895-9	8
O15397	54
O15397-2	40
Q6NXS1	10
P05154	22
Q86XH1	50
Q86XH1-2	40
Q86XH1-5	50
P0C7M6	8
Q86VS3	50
Q86VS3-2	33
Q86VS3-3	17
Q86VS3-4	28
Q86VS3-5	11
Q9Y616	31
Q9Y616-2	27
P78412	25
P98153	19
P98153-2	17
P98153-3	15
P14735	55
P14735-2	24
P50213	21
P50213-2	15
O43837	23
O43837-2	22
O43837-3	10
P51553	17
P51553-2	19
P22304	20
P22304-2	13
P22304-3	11
Q5T953	8
Q5T953-2	9
O60841	58
Q6K0P9	31
Q6K0P9-2	30
Q6K0P9-3	29
Q6K0P9-4	28
Q6K0P9-5	14
Q6K0P9-6	13
Q01629	4
P01570	10
Q9P0W0	14
K9M1U5	13
K9M1U5-2	11
K9M1U5-3	10
K9M1U5-4	8
Q96ID5	28
O75054	62
O75054-2	61
P29459	15
P29460	14
Q9P0M4	12
Q96PD4	10
P14778	35
P27930	21
P27930-2	16
P18510	8
P18510-2	8
P18510-3	9
P18510-4	7
Q9GZX6	10
Q9NPF7	8
Q13007	8
Q13007-2	8
Q13007-3	7
Q13007-4	4
P24001	12
P24001-2	12
P24001-3	11
P24001-4	9
P24001-5	10
P24001-6	12
P24001-7	9
P32927	33
P32927-2	34
P05112	9
P05112-2	8
P16871	18
P16871-2	14
P16871-3	13
P16871-4	12
P13232	13
P13232-2	10
P13232-3	5
Q71H61	34
Q9NV31	11
O14732	16
O14732-2	15
Q9C086	17
O15225	0
Q9UK53	23
Q9UK53-2	11
Q9UK53-3	7
Q9UK53-4	9
Q9UK53-5	11
Q9H160	12
Q9H160-2	10
Q8WYH8	11
Q8WYH8-2	11
P38484	11
Q8IU57	19
Q8IU57-2	20
Q8IU57-3	11
Q8IU57-4	11
Q9ULG1	81
P49441	23
Q9Y581	13
Q96CB8	22
P07476	37
Q9C010	4
Q9C010-2	5
Q96P70	41
Q13651	16
Q14626	13
Q14626-2	12
Q14627	19
Q6ZVW7	17
Q96F46	26
Q96F46-2	26
O95998	10
O95998-3	6
O95998-4	9
P20042	21
P60842	23
P60842-2	20
P78344	56
P78344-2	55
O43432	98
O43432-2	17
O43432-3	98
O43432-4	86
Q5TF58	22
Q8TCB0	32
Q8TCB0-2	7
A6NMD0	6
P13164	2
A6NNB3	8
P05015	10
P05014	8
P01567	8
Q86WN2	14
P0DOX2	22
P05019	9
P05019-2	7
P05019-3	6
P05019-4	8
P01344	10
P01344-2	10
P01344-3	12
Q9H665	14
Q9H665-2	8
P01880	20
P01880-2	20
P01859	13
B9A064	11
B9A064-2	2
Q6WRI0	129
Q6WRI0-2	35
Q6WRI0-3	31
Q8N9C0	51
Q8N9C0-2	78
Q8N6C5	50
Q8N6C5-2	49
Q8N6C5-3	7
Q8N6C5-4	50
Q9NSI5	18
P25963	11
Q5VVH5	17
Q9BYH8	27
Q9BYH8-2	24
Q9BYH8-3	26
O15111	41
Q9UKS7	27
Q9UKS7-2	26
Q9UKS7-3	7
Q9UKS7-4	23
Q9UKS7-5	2
Q9UKS7-6	13
Q9UKS7-7	23
Q9UKS7-8	11
Q9UKT9	34
Q9UKT9-2	30
Q9UKT9-3	31
Q9UKT9-4	30
Q9UKT9-5	27
Q9UKT9-6	27
Q9UKT9-7	33
Q9UKT9-8	30
Q9UKT9-9	26
Q9UKT9-10	23
Q9UKT9-11	20
Q9UKT9-12	16
Q9UKT9-13	23
Q9UKT9-14	18
Q9UKT9-15	28
Q9UKT9-16	16
P22301	9
Q8TAD2	15
Q5VWK5	26
Q5VWK5-2	15
Q5VWK5-3	18
Q5VWK5-4	6
Q5VWK5-5	9
Q5VWK5-6	15
Q5VWK5-7	5
P60568	7
Q8NI17	41
Q8NI17-2	40
Q8NI17-3	35
Q8NI17-4	19
Q8NI17-5	34
Q8NI17-6	32
Q8NI17-7	29
Q8NI17-8	28
Q8NI17-9	29
Q8NI17-10	31
Q8NI17-11	33
Q8NI17-12	41
O95760	12
O95760-2	13
O95760-3	11
O95760-4	8
P40189	49
P40189-2	16
P40189-3	45
Q01113	11
Q01113-2	10
Q01113-3	15
Q86SU0	25
Q86SU0-2	22
Q86SU0-3	8
Q86SU0-4	7
Q86SU0-5	24
Q86SU0-6	23
Q9UNL4	11
Q9UNL4-2	11
Q9UNL4-3	10
Q9UNL4-4	11
Q9UNL4-5	11
Q9UNL4-6	11
Q9UNL4-7	11
Q9UNL4-8	12
P15260	18
P15260-2	6
O14645	19
O14645-2	11
Q9UG01	117
Q9UG01-2	101
Q9UG01-3	31
P47813	10
O00425	34
O00425-2	13
Q8N5X7	11
Q8N5X7-2	6
Q15056	22
Q15056-2	19
P63241	8
P63241-2	10
Q5T764	37
Q86VF2	64
Q86VF2-2	45
Q86VF2-3	33
Q86VF2-4	28
Q86VF2-5	191
P01861	14
P0CG04	7
P15814	11
P15814-2	4
Q93033	60
O95976	11
Q969P0	26
Q969P0-2	15
Q969P0-3	26
Q14116	12
Q14116-2	12
Q6ZMJ4	11
Q6ZMJ4-2	11
Q9HB29	36
Q9HB29-2	28
A9QM74	19
Q14974	38
Q14974-2	29
P20839	23
P20839-2	24
P20839-3	25
P20839-4	23
P20839-5	25
P20839-6	28
P20839-7	29
Q96LU5	9
P29218	17
P29218-2	11
P29218-3	20
Q9P2X3	20
Q9P2X3-2	14
Q12866	48
Q8N6R0	42
Q8N6R0-4	39
Q8N6R0-3	37
Q8N6R0-1	30
Q8N6R0-2	25
Q00266	20
O75121	27
O75121-2	21
O75121-3	6
Q9NYZ2	15
Q9NYZ2-2	8
Q9NYZ2-4	9
Q96A46	15
Q96A46-2	8
Q96A46-3	8
Q8IWD5	23
Q9H3U5	14
Q9H3U5-2	5
Q9H3U5-3	12
Q9H3U5-4	10
Q9H3U5-5	14
Q9H3U5-6	16
Q6UXD7	15
Q6UXD7-2	15
Q6UXD7-3	12
Q8NBP5	17
Q99685	16
Q99685-2	15
O14880	8
Q09328	38
Q3V5L5	48
Q3V5L5-2	48
Q3V5L5-5	48
Q9H1L0	9
A9UHW6	16
A9UHW6-2	19
A9UHW6-3	19
Q86YT6	57
Q5TGZ0	3
Q5TGZ0-2	2
O94851	70
O94851-2	50
O94851-3	68
O94851-4	63
O94851-5	61
O94851-6	61
Q8N4C8	69
Q8N4C8-2	68
Q8N4C8-3	69
Q8N4C8-4	67
Q8N4C8-5	66
Q99797	48
Q8IXI1	27
Q8IXI1-2	12
P03971	26
P28482	23
P28482-2	20
P27361	22
P27361-2	20
P27361-3	20
Q15759	17
Q15759-3	10
Q16539	19
Q16539-2	19
Q16539-3	17
Q16539-4	15
Q16539-5	14
Q8IYA7	25
P21741	9
P21741-2	5
Q14165	18
Q9BXW4	10
Q01449	11
Q96A32	12
P24347	23
O75900	20
O75900-2	21
O75900-3	21
Q9H239	32
Q9H239-2	11
Q96T76	54
Q96T76-7	17
Q96T76-6	0
Q96T76-5	46
Q96T76-8	55
Q96T76-9	51
Q99707	74
Q99707-2	70
Q8N3J2	27
Q9H825	17
Q9H825-2	12
P55083	11
P55083-2	13
Q8N468	17
Q8N468-2	14
O95140	44
O95140-2	22
Q96A72	14
P08493	4
P08493-2	7
A6NG13	26
L0R8F8	5
Q8N108	26
Q8N108-12	28
Q8N108-13	26
Q8N108-14	18
Q8N108-15	20
Q8N108-16	18
Q8N108-17	27
Q8N108-18	20
Q8N108-19	17
Q8N108-20	1
Q8TDR0	42
Q8TDR0-2	37
Q75NE6	4
Q75NE6-2	2
Q16659	35
P45983	24
P45983-2	25
P45983-3	24
P45983-4	23
P45983-5	18
P53778	21
P53778-2	20
P0DMT0	3
Q9BWT6	14
Q7L9L4	10
Q7L9L4-2	10
Q13875	11
Q13875-2	11
Q13875-3	5
Q13875-4	13
P26038	40
Q86VF5	10
Q86VF5-2	7
Q86VF5-3	8
Q9BRT3	8
Q8N344	19
Q5JXC2	19
Q5JXC2-2	19
Q8N3F8	45
Q969V6	34
Q9ULH7	39
Q9ULH7-2	19
Q9ULH7-3	25
Q9ULH7-4	36
Q9ULH7-5	36
H3BPM6	12
Q5HYA8	45
Q5HYA8-3	40
Q9UHC1	87
Q9UHC1-2	86
P50281	28
Q9Y5R2	30
Q9NPA2	27
Q9H306	28
P08253	36
P08253-2	30
P08253-3	32
P08254	25
P14780	37
Q13201	84
Q13201-2	37
Q02252	31
Q02252-2	29
O96033	7
Q16653	11
Q16653-2	9
Q16653-3	10
Q16653-4	4
Q16653-5	11
Q16653-6	9
Q16653-7	10
Q16653-8	9
Q16653-9	8
Q16653-10	8
Q16653-11	9
Q16653-12	3
Q16653-13	14
P36507	19
O14733	24
O14733-2	28
O14733-3	25
O14733-4	24
Q9Y5U8	6
P30304	35
P30304-2	30
P30305	33
P30305-2	32
P30305-3	29
P30305-4	33
Q8N5J2	16
Q8N5J2-2	11
Q8N5J2-3	19
Q8N5J2-4	13
Q8IXI2	32
Q8IXI2-2	35
Q8IXI2-3	39
Q8IXI2-4	30
Q8IXI2-5	33
Q8IXI2-6	12
Q8IXI2-7	36
Q8IVT2	39
P31152	38
Q9NPJ1	27
Q9UL63	47
Q9UL63-2	36
Q9H000	25
Q9H000-2	22
Q6NVV0	0
Q9NXB0	23
Q9NXB0-2	21
Q9NXB0-3	23
Q5VWP3	27
Q5VWP3-2	14
Q5VWP3-3	45
Q5VWP3-4	43
Q96EY8	15
Q9H3L0	15
Q99583	18
Q8TD46	21
Q8TD46-2	14
Q8TD46-3	14
Q8TD46-4	21
Q9UBU8	21
Q9UBU8-2	21
Q9UBU8-3	14
Q9H8S9	10
Q9H8S9-2	6
Q96EN8	50
Q9NZB8	41
Q9NZB8-5	28
Q9NZB8-6	27
Q9NZB8-3	25
Q9NZB8-4	20
Q9NZB8-2	40
Q9NZB8-7	34
Q9NZB8-8	40
Q9Y605	4
Q9UQ07	28
Q9UQ07-2	15
Q9UQ07-3	6
Q9UQ07-4	6
Q9UQ07-5	25
Q9UQ07-6	28
Q7L1V2	31
Q7L1V2-2	26
Q7Z3U7	85
Q7Z3U7-2	83
Q7Z3U7-3	34
Q7Z3U7-5	85
Q7Z3U7-6	84
Q14149	57
Q502X0	5
Q8NCK7	9
O95907	18
O15375	13
O15375-2	10
A0A0C5B5G6	1
Q13163	25
Q13163-2	24
Q13163-3	24
Q13163-4	22
Q2M385	35
Q99547	10
Q8TC71	34
Q8TC71-2	32
A8MYZ0	24
O15264	22
O15264-2	14
Q8TD08	32
Q8TD08-2	15
Q8TD08-3	16
Q13434	26
Q9H492	7
Q9H492-2	8
P10916	11
Q8IVH4	25
Q9Y4U1	17
